code,url,creator,created_t,last_modified_t,product_name,abbreviated_product_name,generic_name,quantity,packaging,packaging_tags,packaging_text,brands,brands_tags,categories,categories_tags,origins,origins_tags,manufacturing_places,manufacturing_places_tags,labels,labels_tags,emb_codes,emb_codes_tags,cities,cities_tags,purchase_places,stores,countries,ingredients_text,allergens,allergens_tags,traces,traces_tags,serving_size,serving_quantity,no_nutriments,additives_n,additives_tags,ingredients_from_palm_oil_n,ingredients_from_palm_oil,ingredients_from_palm_oil_tags,ingredients_that_may_be_from_palm_oil_n,ingredients_that_may_be_from_palm_oil,ingredients_that_may_be_from_palm_oil_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,states,brand_owner,ecoscore_score_fr,ecoscore_grade_fr,main_category,image_url,image_small_url,image_front_url,image_front_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,-butyric-acid_100g,-caproic-acid_100g,-caprylic-acid_100g,-capric-acid_100g,-lauric-acid_100g,-myristic-acid_100g,-palmitic-acid_100g,-stearic-acid_100g,-arachidic-acid_100g,-behenic-acid_100g,-lignoceric-acid_100g,-cerotic-acid_100g,-montanic-acid_100g,-melissic-acid_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,-alpha-linolenic-acid_100g,-eicosapentaenoic-acid_100g,-docosahexaenoic-acid_100g,omega-6-fat_100g,-linoleic-acid_100g,-arachidonic-acid_100g,-gamma-linolenic-acid_100g,-dihomo-gamma-linolenic-acid_100g,omega-9-fat_100g,-oleic-acid_100g,-elaidic-acid_100g,-gondoic-acid_100g,-mead-acid_100g,-erucic-acid_100g,-nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,-sucrose_100g,-glucose_100g,-fructose_100g,-lactose_100g,-maltose_100g,-maltodextrins_100g,starch_100g,polyols_100g,fiber_100g,-soluble-fiber_100g,-insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g
0602652181047,https://world.openfoodfacts.org/product/0602652181047,usda-ndb-import,1489141140,1607461814,"Healthy Grains Granola Bar, Vanilla, Blueberry",,,12 oz,,,,"Kind,  Kind Inc.","kind,kind-inc",Snacks,en:snacks,,,,,en:gluten-free,en:gluten-free,,,,,,,United States,"whole grain blend (oats, brown rice, millet, oat flour, buckwheat, amaranth, quinoa), tapioca syrup, dried cane syrup, honey, canola oil, brown rice syrup, gum acacia, vanilla extract, blueberry puree, apple puree, plum puree, apple juice, glycerine, sea salt, vitamin e (to maintain freshness), citrus fiber, citrus pectin, natural flavor,",,en:oats,,,1 BAR (35 g),35,,3,"en:e414,en:e422,en:e440",0,,,0,,,2,b,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",KIND Inc.,,,en:snacks,https://static.openfoodfacts.org/images/products/060/265/218/1047/front_en.14.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1047/front_en.14.200.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1047/front_en.14.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1047/front_en.14.200.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1047/ingredients_en.5.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1047/ingredients_en.5.200.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1047/nutrition_en.7.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1047/nutrition_en.7.200.jpg,,400,1674,,11.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68.57,20,,,,,,,,,7.1,,,5.71,,,,0.535,0.214,,0,,,,,0.0034,,,,,,,,,,,,,,0.057,,0.00309,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
0857034004005,https://world.openfoodfacts.org/product/0857034004005,usda-ndb-import,1489077475,1606672539,Gourmet cinnamon peanut butter w chia seeds by,,,,,,,Healthy Concepts Food Company  Llc,healthy-concepts-food-company-llc,,,,,,,,,,,,,,,United States,"Peanuts, chia seeds, demerara sugar, organic honey, cinnamon, sunflower oil, pink himalayan salt, organic stevia leaf extract, natural flavors.",,en:peanuts,,,32 g (2 Tbsp),32,,0,,0,,,0,,,,,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded",,,,,https://static.openfoodfacts.org/images/products/085/703/400/4005/front_en.4.400.jpg,https://static.openfoodfacts.org/images/products/085/703/400/4005/front_en.4.200.jpg,https://static.openfoodfacts.org/images/products/085/703/400/4005/front_en.4.400.jpg,https://static.openfoodfacts.org/images/products/085/703/400/4005/front_en.4.200.jpg,,,https://static.openfoodfacts.org/images/products/085/703/400/4005/nutrition_en.6.400.jpg,https://static.openfoodfacts.org/images/products/085/703/400/4005/nutrition_en.6.200.jpg,,180,753,,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,3,,,,,,,,,12.5,,,6,,,,0.2375,0.095,,0,,,,,0,,,,,,,,,,,,,,0.125,,0.00225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602652181146,https://world.openfoodfacts.org/product/0602652181146,kiliweb,1597320871,1605804839,Healthy grains bars,,,,,,,Kind,kind,,,,,,,,,,,,,,,en:us,,,,,,,,,,,,,,,,,,,,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded",,,,,https://static.openfoodfacts.org/images/products/060/265/218/1146/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1146/front_en.3.200.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1146/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1146/front_en.3.200.jpg,,,https://static.openfoodfacts.org/images/products/060/265/218/1146/nutrition_en.5.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/1146/nutrition_en.5.200.jpg,,400,1674,,12.857142857143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.571428571429,14.285714285714,,,,,,,,,,,,8.5714285714286,,,,0.67857142857143,0.271428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602652184338,https://world.openfoodfacts.org/product/0602652184338,openfoodfacts-contributors,1582672159,1605572876,Bars healthy grains cinnamon oat,,,,,,,Kind,kind,Snacks,en:snacks,,,,,,,,,,,,,en:United States,"Oats, tapioca syrup, canola oil, cane sugar, brown rice, millet, honey, buckwheat, brown rice flour, amaranth, molasses, cinnamon, gum acacia, sea salt, quinoa, vanilla extract, brown rice syrup, chamomile powder, vitamin e (tocopherols to maintain freshness).",,en:oats,,,1 BAR (35 g),35,,1,en:e414,0,,,0,,,0,b,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded",KIND Inc.,,,en:snacks,https://static.openfoodfacts.org/images/products/060/265/218/4338/front_en.8.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/4338/front_en.8.200.jpg,https://static.openfoodfacts.org/images/products/060/265/218/4338/front_en.8.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/4338/front_en.8.200.jpg,https://static.openfoodfacts.org/images/products/060/265/218/4338/ingredients_en.3.400.jpg,https://static.openfoodfacts.org/images/products/060/265/218/4338/ingredients_en.3.200.jpg,,,,400,1674,,11.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68.57,14.29,,,,,,,,0,5.7,,,8.57,,,,0.6894,0.27576,,,,,,,,,,,,,,,,,,,,,0.054,,0.00286,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
0024126015601,https://world.openfoodfacts.org/product/0024126015601,usda-ndb-import,1489055518,1603874083,Multi-Grain English Muffins,,,,,,,Healthy Life,healthy-life,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,,,,,,,,,,,,United States,"Water, whole wheat flour, enriched bleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, and folic acid), wheat gluten, oat fiber, cream yeast, contains 2% or less of the following: fiber base (oat flakes, cracked wheat, sunflower seeds, flax seeds, and millet), grain base (oat flour, barley flakes, cracked wheat, corn meal, wheat gluten, rye meal, millet, flax seed, wheat flour, malt, contains 2% or less of the following: salt and spices), wheat muffin base (whole wheat flour, calcium culfate, wheat starch, salt, dextrose, guar gum, lactic acid, mono-diglycerides, fumaric acid, ethoxylated mono-diglycerides, contains 2% or less of the following: acetic acid, sucralose potassium iodate, azodicarbonamide, calcium peroxide and enzyme), dough enhancer (wheat flour, sodium stearoyl lactylate, guar gum, datem, mono-diglycerides, contains 2% or less of: calcium sulfate, ascorbic acid, azodicarbonamide, enzyme, and calcium peroxide), salt, soybean oil, ascorbic acid as a dough improver, fumaric acid, degerminated yellow corn flour, degerminated yellow corn meal, calcium propionate, potassium sorbate (preservative) and soy lecithin.",,"en:gluten,en:soybeans",,,2 ONZ (57 g),57,,11,"en:e202,en:e260,en:e270,en:e282,en:e297,en:e322,en:e322i,en:e412,en:e472e,en:e481,en:e927,en:e927a,en:e930",0,,,0,,,-7,a,4,Cereals and potatoes,Bread,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Lewis Bakeries Inc.,,,en:breads,,,,,,,,,,140,586,,1.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.82,0,,,,,,,,,7,,,8.77,,,,0.6575,0.263,,0,,,,,0,0,0.000447,0.010526,,,2.8e-05,,,,,,,,0.105,,0.00189,,,,,,,,,,,,,,,,,,,,,-7,,,,,,,,
0846548070330,https://world.openfoodfacts.org/product/0846548070330,kiliweb,1603470768,1603470769,Heart healthy mix,,,,,,,,,,,,,,,,,,,,,,,en:us,,,,,,,,,,,,,,,,,,,,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded",,,,,https://static.openfoodfacts.org/images/products/084/654/807/0330/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/084/654/807/0330/front_en.3.200.jpg,https://static.openfoodfacts.org/images/products/084/654/807/0330/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/084/654/807/0330/front_en.3.200.jpg,,,https://static.openfoodfacts.org/images/products/084/654/807/0330/nutrition_en.5.400.jpg,https://static.openfoodfacts.org/images/products/084/654/807/0330/nutrition_en.5.200.jpg,,500,2092,,35.2941,2.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1176,32.3529,,,,,,,,,,,,11.7647,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100095067,https://world.openfoodfacts.org/product/4099100095067,kiliweb,1589590871,1602753371,Oat so healthy,,,,,,,Simply Nature,simply-nature,,,,,,,,,,,,,,,en:us,,,,,,,,,,,,,,,,,,,,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded",,,,,https://static.openfoodfacts.org/images/products/409/910/009/5067/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/409/910/009/5067/front_en.3.200.jpg,https://static.openfoodfacts.org/images/products/409/910/009/5067/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/409/910/009/5067/front_en.3.200.jpg,,,https://static.openfoodfacts.org/images/products/409/910/009/5067/nutrition_en.5.400.jpg,https://static.openfoodfacts.org/images/products/409/910/009/5067/nutrition_en.5.200.jpg,,266.66666666667,1116,,4.4444444444444,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.888888888889,6.6666666666667,,,,,,,,,,,,11.111111111111,,,,0.83333333333333,0.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0072623018489,https://world.openfoodfacts.org/product/0072623018489,org-database-usda,1587637238,1602212706,"Healthy choice, low fat ice cream, belgian chocolate",,,,,,,,,"Desserts, Frozen foods, Frozen desserts","en:desserts,en:frozen-foods,en:frozen-desserts",,,,,,,,,,,,,United States,"Skim milk, sugar, corn syrup, high fructose corn syrup, cocoa processed with alkali, cream, maltodextrin, vanilla extract, cocoa, stabilizer (carob bean gum, guar gum, xanthan gum), molasses, salt, vitamin a palmitate.",en:milk,en:milk,,,0.5 cup (68 g),68,,3,"en:e410,en:e412,en:e415",0,,,0,,,1,b,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","Schoep's Ice Cream Co., Inc.",,,en:frozen-desserts,,,,,,,,,,132,552,,1.47,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.007,25,17.65,,,,,,,,,1.5,,,5.88,,,,0.24,0.096,,0.0003309,,,,,0,,,,,,,,,,,,,,0.147,,0.00053,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
0867169000148,https://world.openfoodfacts.org/product/0867169000148,kiliweb,1602184240,1602184242,Healthy chocobites,,,,,,,,,,,,,,,,,,,,,,,en:us,,,,,,,,,,,,,,,,,,,,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-not-selected, en:nutrition-photo-selected, en:ingredients-photo-not-selected, en:front-photo-selected, en:photos-uploaded",,,,,https://static.openfoodfacts.org/images/products/086/716/900/0148/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/086/716/900/0148/front_en.3.200.jpg,https://static.openfoodfacts.org/images/products/086/716/900/0148/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/086/716/900/0148/front_en.3.200.jpg,,,https://static.openfoodfacts.org/images/products/086/716/900/0148/nutrition_en.5.400.jpg,https://static.openfoodfacts.org/images/products/086/716/900/0148/nutrition_en.5.200.jpg,,400,1674,,16,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,8,,,,,,,,,,,,16,,,,0.1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0073410013854,https://world.openfoodfacts.org/product/0073410013854,usda-ndb-import,1489068091,1601260949,"Healthy multi-grain bread, healthy multi-grain",,,,,,,Brownberry,brownberry,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Wholemeal breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:wholemeal-breads",,,,,,,,,,,,,"España,Estados Unidos","Whole wheat flour, water, sugar, wheat gluten, bulgur wheat, cellulose fiber, flaxseed, cornmeal, oats, brown rice, black & white sesame seeds, soybean oil, yeast, salt, preservatives (calcium propionate, sorbic acid), datem, monoglycerides, grain vinegar, poppy seeds, soy, calcium sulfate, reb a (stevia leaf sweetener), soy lecithin, whey.","en:milk,en:nuts,en:soybeans","en:milk,en:nuts,en:oats,en:soybeans",,,1 SLICE (43 g),43,,4,"en:e200,en:e282,en:e322,en:e322i,en:e472e",0,,,0,,,-2,a,4,Cereals and potatoes,Bread,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","Bimbo Bakeries USA, Inc.",,,en:wholemeal-breads,,,,,,,,,,256,1071,,4.65,0,,,,,,,,,,,,,,,0,2.33,,,,,,,,,,,,,,,,,0,0,46.51,4.65,,,,,,,,,7,,,11.63,,,,0.9875,0.395,,0,,,,,0,0.002,0.000791,0.00186,,4.3e-05,,,,,,,0.209,,0.105,,0.00209,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,
0856650006172,https://world.openfoodfacts.org/product/0856650006172,kiliweb,1600265667,1600265668,The healthy deodorant,,,,,,,,,,,,,,,,,,,,,,,en:us,,,,,,,,,,,,,,,,,,,,unknown,unknown,"en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded",,,,,https://static.openfoodfacts.org/images/products/085/665/000/6172/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/085/665/000/6172/front_en.3.200.jpg,https://static.openfoodfacts.org/images/products/085/665/000/6172/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/085/665/000/6172/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0846548042078,https://world.openfoodfacts.org/product/0846548042078,kiliweb,1600098281,1600098282,Healthy mix,,,,,,,,,,,,,,,,,,,,,,,en:us,,,,,,,,,,,,,,,,,,,,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded",,,,,https://static.openfoodfacts.org/images/products/084/654/804/2078/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/084/654/804/2078/front_en.3.200.jpg,https://static.openfoodfacts.org/images/products/084/654/804/2078/front_en.3.400.jpg,https://static.openfoodfacts.org/images/products/084/654/804/2078/front_en.3.200.jpg,,,https://static.openfoodfacts.org/images/products/084/654/804/2078/nutrition_en.5.400.jpg,https://static.openfoodfacts.org/images/products/084/654/804/2078/nutrition_en.5.200.jpg,,406,1699,,18.75,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.400001525879,34.400001525879,,,,,,,,,,,,6.25,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
